Date,Open,High,Low,Close,Adj Close,Volume
2001-04-19,29.500000,29.500000,28.866667,29.500000,28.540766,61200
2001-04-20,28.933332,28.966667,28.400000,28.766666,27.831276,40800
2001-04-23,28.333332,28.466667,27.833332,27.983334,27.073416,63900
2001-04-24,27.733334,27.799999,26.683332,26.683332,25.815683,149100
2001-04-25,26.733334,28.083332,26.733334,27.850000,26.944426,143400
2001-04-26,28.216667,28.629999,28.000000,28.000000,27.089544,66900
2001-04-27,28.700001,29.316668,28.700001,29.133333,28.186020,38100
2001-04-30,29.900000,31.066668,29.733334,30.416668,29.427628,148800
2001-05-01,30.483334,30.783333,29.766666,30.646667,29.650145,209700
2001-05-02,30.900000,30.933332,30.083332,30.660000,29.663042,130800
2001-05-03,30.083332,30.083332,29.266666,29.316668,28.363400,123900
2001-05-04,28.433332,30.400000,28.366667,30.400000,29.411501,398400
2001-05-07,30.633333,30.950001,30.416668,30.616667,29.621126,48600
2001-05-08,30.900000,30.950001,30.299999,30.783333,29.782372,16500
2001-05-09,30.566668,31.240000,30.566668,30.816668,29.814621,41100
2001-05-10,31.200001,31.200001,30.166668,30.166668,29.185759,60900
2001-05-11,30.233334,30.549999,30.000000,30.000000,29.024506,14100
2001-05-14,30.033333,30.033333,29.233334,29.333332,28.379517,195600
2001-05-15,29.566668,29.900000,29.316668,29.900000,28.927757,13800
2001-05-16,28.916668,31.166668,28.916668,30.883333,29.879116,44700
2001-05-17,31.049999,32.706669,30.933332,32.633331,31.572218,99300
2001-05-18,32.566666,32.683334,32.083332,32.683334,31.620581,121200
2001-05-21,32.750000,34.383331,32.750000,34.383331,33.265297,90000
2001-05-22,34.700001,34.866669,33.799999,34.630001,33.503952,426000
2001-05-23,34.183334,34.183334,32.799999,32.900002,31.830208,110400
2001-05-24,32.966667,34.250000,32.833332,34.233334,33.120190,63000
2001-05-25,34.233334,34.233334,33.433334,34.020000,32.913799,27900
2001-05-29,33.916668,34.099998,33.599998,33.599998,32.507450,36000
2001-05-30,32.933334,33.483334,32.233334,32.343334,31.291639,110700
2001-05-31,32.333332,33.516666,32.333332,33.049999,31.975319,37800
2001-06-01,33.266666,33.950001,32.000000,33.700001,32.604202,18900
2001-06-04,34.433334,34.866669,34.166668,34.816666,33.684551,57900
2001-06-05,35.250000,36.433334,35.250000,36.266666,35.087406,226500
2001-06-06,36.333332,36.333332,35.299999,35.633331,34.474670,563700
2001-06-07,35.566666,36.133331,35.333332,35.599998,34.442394,62700
2001-06-08,35.666668,35.666668,34.810001,34.976665,33.839352,151800
2001-06-11,34.966667,34.966667,33.500000,33.933334,32.829948,932100
2001-06-12,32.266666,33.556667,31.983334,33.233334,32.152718,898500
2001-06-13,33.633331,34.200001,33.366669,33.366669,32.281696,177600
2001-06-14,32.783333,33.150002,32.466667,32.500000,31.443214,78300
2001-06-15,32.083332,33.130001,31.966667,33.130001,32.052719,838200
2001-06-18,33.333332,33.669998,32.766666,32.799999,31.733471,212700
2001-06-19,33.333332,33.446667,32.266666,32.316666,31.265841,102000
2001-06-20,32.233334,33.666668,32.233334,33.666668,32.571949,463500
2001-06-21,33.666668,34.150002,33.400002,33.766666,32.668709,619500
2001-06-22,33.766666,33.766666,32.700001,32.883331,31.814079,423900
2001-06-25,32.950001,32.950001,31.666668,31.983334,30.943352,231000
2001-06-26,31.666668,32.533333,31.666668,32.066666,31.023981,259200
2001-06-27,32.150002,32.283333,31.616667,32.033333,30.991724,456000
2001-06-28,32.633331,33.316666,32.583332,32.816666,31.749584,391800
2001-06-29,32.833332,33.483334,32.683334,33.266666,32.184963,393900
2001-07-02,33.299999,33.436668,32.953335,32.953335,31.881809,216900
2001-07-03,32.933334,33.183334,32.873333,33.126667,32.049500,11100
2001-07-05,32.916668,32.916668,31.673332,31.673332,30.643423,384300
2001-07-06,31.260000,31.260000,30.533333,30.866667,29.862991,583500
2001-07-09,30.950001,31.850000,30.940001,31.400000,30.378983,1706100
2001-07-10,31.483334,31.483334,29.733334,29.750000,28.782639,1140300
2001-07-11,29.666668,29.750000,28.816668,29.166668,28.218271,623400
2001-07-12,29.416668,29.416668,28.716667,28.946667,28.005424,551400
2001-07-13,28.933332,30.116667,28.933332,29.666668,28.702017,1152600
2001-07-16,29.666668,29.666668,27.966667,28.083332,27.170162,1349700
2001-07-17,28.416668,28.713333,28.166668,28.700001,27.766775,383700
2001-07-18,28.700001,29.383333,28.700001,29.166668,28.218271,966000
2001-07-19,29.400000,29.600000,28.700001,28.883333,27.944153,75000
2001-07-20,29.049999,29.430000,29.049999,29.383333,28.427893,112500
2001-07-23,29.816668,29.833332,28.700001,28.700001,27.766775,220200
2001-07-24,28.633333,28.633333,27.216667,27.566668,26.670300,926700
2001-07-25,27.466667,28.233334,27.466667,28.233334,27.315287,420900
2001-07-26,28.233334,29.033333,28.183332,28.799999,27.863531,220200
2001-07-27,29.100000,29.833332,29.100000,29.396667,28.440792,1162800
2001-07-30,29.333332,29.333332,28.700001,28.883333,27.944153,247800
2001-07-31,28.933332,29.533333,28.933332,29.000000,28.057028,921600
2001-08-01,29.083332,29.200001,28.770000,29.000000,28.057028,60300
2001-08-02,29.250000,29.350000,28.533333,28.799999,27.863531,320400
2001-08-03,28.533333,28.896667,28.400000,28.879999,27.940931,94800
2001-08-06,28.700001,28.850000,28.583332,28.650000,27.718403,47400
2001-08-07,28.533333,28.730000,28.299999,28.423332,27.499107,33600
2001-08-08,28.466667,28.600000,27.383333,27.466667,26.573547,531000
2001-08-09,27.500000,27.500000,26.633333,27.299999,26.412306,453900
2001-08-10,27.533333,27.666668,27.166668,27.533333,26.638044,602700
2001-08-13,27.583332,28.393333,27.436666,28.393333,27.470081,149700
2001-08-14,28.566668,28.566668,28.200001,28.200001,27.283037,361200
2001-08-15,28.266666,28.266666,27.516666,27.583332,26.686420,674400
2001-08-16,27.266666,27.816668,26.950001,27.816668,26.912169,504300
2001-08-17,27.383333,27.616667,27.233334,27.233334,26.347801,313500
2001-08-20,27.266666,27.366667,26.733334,27.066668,26.186565,79800
2001-08-21,27.333332,27.873333,26.933332,26.966667,26.089809,396900
2001-08-22,27.333332,28.113333,27.049999,28.113333,27.199196,216300
2001-08-23,28.166668,29.266666,28.166668,29.129999,28.182800,419400
2001-08-24,29.209999,30.080000,29.166668,30.000000,29.024506,548100
2001-08-27,30.083332,30.466667,29.883333,30.340000,29.353449,1090500
2001-08-28,30.299999,30.299999,29.466667,29.666668,28.702017,160500
2001-08-29,29.783333,29.813334,29.333332,29.500000,28.540766,575700
2001-08-30,29.466667,30.150000,29.333332,29.583332,28.621391,891900
2001-08-31,29.433332,29.533333,29.100000,29.266666,28.315012,370800
2001-09-04,29.266666,30.250000,29.266666,29.379999,28.424667,238500
2001-09-05,29.400000,29.646667,28.750000,29.183332,28.234400,441000
2001-09-06,29.200001,29.200001,28.516666,28.796667,27.860310,505800
2001-09-07,28.416668,28.416668,27.700001,28.066668,27.154039,1167600
2001-09-10,27.716667,28.433332,27.500000,27.750000,26.847672,1646100
2001-09-17,25.933332,26.733334,25.533333,25.700001,24.864328,371100
2001-09-18,25.766666,25.766666,24.133333,24.166668,23.380857,585300
2001-09-19,24.583332,24.583332,22.700001,23.833332,23.058357,500100
2001-09-20,23.000000,24.166668,23.000000,23.900000,23.122856,290100
2001-09-21,23.000000,23.333332,22.666668,23.000000,22.252125,233400
2001-09-24,23.533333,23.716667,22.873333,23.066668,22.316624,721800
2001-09-25,23.333332,23.616667,23.049999,23.366667,22.606865,118500
2001-09-26,23.450001,23.716667,23.283333,23.333332,22.574615,200100
2001-09-27,23.400000,24.566668,23.166668,24.533333,23.735598,1050600
2001-09-28,25.166668,25.633333,24.590000,24.783333,23.977470,845700
2001-10-01,24.833332,25.049999,24.136667,24.833332,24.025841,196500
2001-10-02,24.816668,25.600000,24.816668,25.600000,24.767578,120900
2001-10-03,25.383333,26.483334,25.383333,26.333332,25.477070,81300
2001-10-04,26.666668,26.666668,25.633333,25.666668,24.832085,269100
2001-10-05,25.516666,25.900000,24.883333,25.783333,24.944952,98700
2001-10-08,25.500000,25.633333,25.016666,25.233334,24.412834,212400
2001-10-09,25.333332,25.616667,25.133333,25.396667,24.570860,68100
2001-10-10,25.400000,26.549999,25.366667,26.533333,25.670563,285900
2001-10-11,27.466667,27.886667,27.466667,27.770000,26.867016,127200
2001-10-12,27.500000,27.783333,26.883333,27.783333,26.879917,264300
2001-10-15,27.549999,28.049999,27.500000,28.033333,27.121784,135000
2001-10-16,28.500000,28.716667,27.950001,28.446667,27.521681,846000
2001-10-17,28.633333,28.633333,27.000000,27.033333,26.154308,258900
2001-10-18,26.750000,27.446667,26.700001,27.266666,26.380054,643500
2001-10-19,27.200001,27.916668,26.950001,27.916668,27.008921,160800
2001-10-22,27.700001,28.716667,27.700001,28.716667,27.782904,175200
2001-10-23,29.000000,29.000000,28.200001,28.200001,27.283037,137400
2001-10-24,28.416668,28.650000,28.133333,28.516666,27.589401,731100
2001-10-25,28.299999,29.466667,27.990000,29.416668,28.460142,880800
2001-10-26,29.500000,30.466667,29.500000,30.116667,29.137383,175800
2001-10-29,30.166668,30.166668,29.049999,29.049999,28.105394,1879500
2001-10-30,28.700001,28.796667,27.833332,28.400000,27.476532,697800
2001-10-31,29.049999,29.266666,28.666668,28.766666,27.831276,638700
2001-11-01,28.799999,29.100000,28.443333,29.100000,28.153769,313800
2001-11-02,28.933332,29.280001,28.416668,28.416668,27.492662,292500
2001-11-05,29.100000,29.566668,29.000000,29.500000,28.540766,314100
2001-11-06,29.500000,29.933332,29.150000,29.833332,28.863256,82200
2001-11-07,29.900000,30.350000,29.626667,29.666668,28.702017,408600
2001-11-08,30.116667,30.129999,29.113333,29.163334,28.215052,1012500
2001-11-09,28.933332,28.933332,28.066668,28.500000,27.573278,1618800
2001-11-12,27.766666,28.816668,27.516666,28.763332,27.828053,775200
2001-11-13,29.466667,29.750000,29.266666,29.633333,28.669765,503400
2001-11-14,30.100000,30.136667,29.233334,29.600000,28.637518,276600
2001-11-15,29.600000,30.133333,29.450001,29.450001,28.492390,141300
2001-11-16,29.466667,29.763332,29.433332,29.733334,28.766508,72600
2001-11-19,29.866667,30.816668,29.700001,30.816668,29.814621,2115600
2001-11-20,30.750000,30.833332,30.166668,30.183332,29.201885,244200
2001-11-21,30.416668,30.650000,30.216667,30.483334,29.492125,172200
2001-11-23,30.616667,31.133333,30.540001,31.006666,29.998442,185700
2001-11-26,31.299999,31.950001,30.966667,31.950001,30.911106,837300
2001-11-27,31.900000,32.183334,31.483334,31.696667,30.666004,676500
2001-11-28,31.333332,31.650000,30.700001,30.733334,29.733995,233700
2001-11-29,30.666668,31.299999,30.666668,31.299999,30.282240,567900
2001-11-30,31.233334,31.633333,31.183332,31.516666,30.491856,1660200
2001-12-03,31.100000,31.333332,30.886667,31.000000,29.991993,189900
2001-12-04,31.416668,31.483334,30.983334,31.466667,30.443489,841500
2001-12-05,31.666668,32.250000,31.666668,32.083332,31.040096,1008000
2001-12-06,32.150002,32.673332,32.070000,32.299999,31.249723,1572000
2001-12-07,32.099998,32.099998,31.350000,31.700001,30.669233,1124400
2001-12-10,31.333332,31.700001,30.616667,30.616667,29.621126,2365500
2001-12-11,30.866667,30.866667,30.100000,30.366667,29.379251,387900
2001-12-12,30.350000,30.416668,29.216667,30.033333,29.056761,1464600
2001-12-13,29.700001,30.573334,29.700001,30.150000,29.169624,1827600
2001-12-14,30.083332,30.129999,29.600000,30.000000,29.024506,484200
2001-12-17,30.000000,31.000000,30.000000,30.966667,29.959743,293400
2001-12-18,31.166668,31.250000,30.799999,31.166668,30.153246,781500
2001-12-19,30.666668,31.133333,30.500000,30.799999,29.798498,379200
2001-12-20,30.633333,30.816668,30.226667,30.383333,29.395376,384300
2001-12-21,30.450001,31.016666,30.336666,30.850000,29.846867,77100
2001-12-24,31.000000,31.076668,30.850000,31.000000,29.991993,18000
2001-12-26,30.950001,31.330000,30.950001,31.150000,30.137117,68700
2001-12-27,31.200001,31.216667,30.883333,31.049999,30.040367,211200
2001-12-28,31.299999,31.549999,31.166668,31.386667,30.366091,411600
2001-12-31,31.083332,31.100000,30.333332,30.350000,29.363129,1073100
2002-01-02,30.166668,30.283333,29.083332,29.633333,28.669765,1478700
2002-01-03,29.666668,29.933332,29.016666,29.266666,28.315012,908400
2002-01-04,29.299999,29.750000,28.266666,29.516666,28.556890,3177900
2002-01-07,29.799999,29.950001,28.983334,28.983334,28.040903,1851600
2002-01-08,28.983334,29.116667,28.766666,29.116667,28.169899,141300
2002-01-09,29.116667,29.566668,28.666668,28.750000,27.815153,1029300
2002-01-10,28.533333,29.216667,28.416668,29.083332,28.137644,105600
2002-01-11,29.166668,29.683332,29.166668,29.333332,28.379517,1156500
2002-01-14,29.250000,29.250000,28.266666,28.290001,27.370111,515700
2002-01-15,28.216667,28.416668,27.866667,28.266666,27.347536,630000
2002-01-16,28.273333,28.490000,27.703333,27.703333,26.802519,220500
2002-01-17,27.950001,27.983334,26.933332,27.576668,26.679974,815700
2002-01-18,27.166668,27.816668,26.400000,26.633333,25.767313,1152600
2002-01-22,26.666668,26.900000,26.266666,26.900000,26.025309,123600
2002-01-23,26.966667,27.866667,26.666668,27.750000,26.847672,1107300
2002-01-24,27.750000,27.850000,27.173332,27.553333,26.657396,1064400
2002-01-25,27.150000,27.266666,26.903334,27.083332,26.202682,93300
2002-01-28,27.166668,27.166668,26.250000,26.333332,25.477070,1040700
2002-01-29,26.500000,26.666668,25.613333,25.866667,25.025572,427200
2002-01-30,25.466667,25.966667,24.799999,25.866667,25.025572,3283200
2002-01-31,26.133333,26.283333,25.799999,26.100000,25.251324,71700
2002-02-01,26.366667,26.666668,26.166668,26.316668,25.460945,587700
2002-02-04,26.000000,26.150000,24.833332,24.983334,24.170971,368700
2002-02-05,24.750000,25.596666,24.750000,25.166668,24.348335,1344600
2002-02-06,25.333332,25.333332,24.266666,24.416668,23.622726,1095900
2002-02-07,24.450001,24.450001,23.716667,24.083332,23.300228,1239900
2002-02-08,24.066668,25.283333,24.066668,25.183332,24.364462,1086600
2002-02-11,25.433332,25.683332,25.233334,25.633333,24.799829,758100
2002-02-12,25.400000,26.733334,25.283333,26.683332,25.815683,2275500
2002-02-13,26.916668,27.116667,26.500000,26.520000,25.657661,1853100
2002-02-14,26.533333,26.716667,25.766666,25.933332,25.090076,1115400
2002-02-15,25.700001,25.946667,25.250000,25.633333,24.799829,417300
2002-02-19,25.166668,25.316668,24.733334,24.900000,24.090340,153300
2002-02-20,25.450001,25.566668,24.799999,25.516666,24.686958,742200
2002-02-21,25.716667,25.883333,24.833332,24.966667,24.154842,426000
2002-02-22,24.666668,25.299999,24.583332,25.183332,24.364462,97500
2002-02-25,25.233334,25.333332,24.433332,25.096666,24.280615,1302000
2002-02-26,25.233334,25.623333,24.916668,25.513332,24.683731,1402800
2002-02-27,26.033333,26.056667,25.193333,25.193333,24.374134,1184400
2002-02-28,25.416668,25.466667,24.743334,24.816668,24.009716,706500
2002-03-01,24.333332,25.000000,24.116667,24.933332,24.122589,152700
2002-03-04,25.400000,25.799999,25.400000,25.666668,24.832085,668100
2002-03-05,25.600000,25.966667,25.333332,25.366667,24.541840,302100
2002-03-06,25.600000,26.700001,25.453333,26.700001,25.831816,478200
2002-03-07,26.633333,26.896667,26.216667,26.299999,25.444815,273600
2002-03-08,26.466667,26.583332,26.083332,26.296667,25.441595,211200
2002-03-11,26.266666,26.516666,26.083332,26.416668,25.557697,211200
2002-03-12,26.000000,26.333332,25.866667,26.200001,25.348068,111600
2002-03-13,26.266666,26.563334,26.200001,26.450001,25.589935,174900
2002-03-14,26.700001,26.766666,26.400000,26.600000,25.735069,201000
2002-03-15,26.450001,26.916668,26.416668,26.900000,26.025309,456300
2002-03-18,27.133333,27.433332,27.016666,27.283333,26.396179,584700
2002-03-19,27.416668,27.516666,27.166668,27.333332,26.444553,935100
2002-03-20,27.166668,27.166668,26.633333,26.666668,25.799557,566400
2002-03-21,26.733334,27.500000,26.533333,27.500000,26.605797,372900
2002-03-22,27.416668,27.580000,27.166668,27.170000,26.286531,284400
2002-03-25,27.200001,27.200001,26.200001,26.216667,25.364195,912300
2002-03-26,26.266666,26.600000,25.900000,26.049999,25.202955,655200
2002-03-27,26.049999,26.299999,25.916668,25.969999,25.125549,975300
2002-03-28,25.933332,26.063334,25.693333,25.700001,24.864328,710700
2002-04-01,25.666668,26.000000,25.299999,25.966667,25.122326,737400
2002-04-02,25.950001,26.033333,25.333332,25.333332,24.509583,648000
2002-04-03,25.500000,25.500000,24.683332,24.983334,24.170971,923700
2002-04-04,24.766666,25.066668,24.400000,24.466667,23.671097,1287900
2002-04-05,24.666668,24.730000,23.766666,23.850000,23.074484,759900
2002-04-08,23.533333,23.950001,23.283333,23.883333,23.106731,1704900
2002-04-09,24.066668,24.066668,23.290001,23.333332,22.574615,1759200
2002-04-10,23.933332,24.283333,23.750000,24.250000,23.461475,2492100
2002-04-11,24.200001,24.629999,23.633333,23.683332,22.913237,1639500
2002-04-12,23.750000,24.083332,23.616667,24.010000,23.229282,968400
2002-04-15,24.250000,24.280001,23.666668,24.166668,23.380857,127500
2002-04-16,24.416668,24.563334,24.233334,24.416668,23.622726,543000
2002-04-17,24.616667,24.666668,24.083332,24.133333,23.348608,824700
2002-04-18,24.366667,24.799999,24.000000,24.750000,23.945221,1435200
2002-04-19,24.816668,24.966667,24.299999,24.379999,23.587244,500700
2002-04-22,23.833332,23.983334,23.516666,23.716667,22.945484,417600
2002-04-23,23.666668,23.766666,23.250000,23.333332,22.574615,196500
2002-04-24,23.450001,23.533333,23.066668,23.216667,22.461750,515400
2002-04-25,23.049999,23.166668,22.133333,22.400000,21.671635,1557000
2002-04-26,22.500000,22.583332,21.533333,21.616667,20.913769,2284500
2002-04-29,21.549999,21.549999,20.836666,21.066668,20.381660,541200
2002-04-30,20.700001,21.806667,20.600000,21.633333,20.929892,2323800
2002-05-01,21.799999,21.863333,21.299999,21.450001,20.752527,2876400
2002-05-02,21.333332,21.530001,20.799999,20.840000,20.162355,2613000
2002-05-03,20.500000,21.016666,20.033333,20.583332,19.914030,3141900
2002-05-06,20.500000,20.500000,19.333332,19.400000,18.769178,1617300
2002-05-07,19.583332,19.750000,19.000000,19.133333,18.511181,2425800
2002-05-08,19.900000,20.629999,19.600000,20.613333,19.943064,2575200
2002-05-09,20.466667,20.700001,19.833332,19.833332,19.188419,1357500
2002-05-10,19.733334,19.766666,18.936666,19.166668,18.543440,2661600
2002-05-13,19.150000,19.883333,19.116667,19.816668,19.172300,2422800
2002-05-14,20.516666,21.033333,20.450001,20.943333,20.262331,1757100
2002-05-15,20.750000,21.466667,20.500000,21.033333,20.349407,1071600
2002-05-16,20.600000,20.600000,20.116667,20.316668,19.656044,444300
2002-05-17,20.366667,20.766666,20.233334,20.666668,19.994661,1921800
2002-05-20,20.666668,20.666668,20.083332,20.116667,19.462547,581700
2002-05-21,20.250000,20.416668,19.510000,19.553333,18.917526,903900
2002-05-22,19.466667,19.900000,19.293333,19.666668,19.027182,712800
2002-05-23,19.916668,21.333332,19.350000,21.250000,20.559023,2759400
2002-05-24,20.900000,20.913334,20.003332,20.083332,19.430294,799200
2002-05-28,20.250000,20.466667,19.803333,20.459999,19.794714,423600
2002-05-29,20.416668,20.566668,19.766666,19.766666,19.123926,1054200
2002-05-30,19.666668,19.946667,19.500000,19.900000,19.252916,999600
2002-05-31,19.966667,20.000000,19.266666,19.316668,18.688560,441000
2002-06-03,19.173332,19.383333,18.083332,18.250000,17.656574,2747100
2002-06-04,18.000000,18.299999,17.566668,18.049999,17.463079,2664300
2002-06-05,18.283333,18.450001,17.903334,18.250000,17.656574,1249500
2002-06-06,18.250000,18.250000,17.170000,17.170000,16.611691,2330400
2002-06-07,16.416668,17.293333,16.416668,17.133333,16.576212,2622900
2002-06-10,17.333332,17.626667,17.233334,17.316668,16.753595,969600
2002-06-11,17.366667,17.366667,16.016666,16.086666,15.563582,2237100
2002-06-12,16.016666,16.133333,15.536667,16.066668,15.544234,2798100
2002-06-13,16.083332,16.500000,15.933333,15.933333,15.415240,1842300
2002-06-14,15.683333,16.900000,15.550000,16.830000,16.282747,2984700
2002-06-17,17.213333,17.833332,17.213333,17.799999,17.221197,1882500
2002-06-18,17.799999,18.116667,17.566668,17.780001,17.201866,1888800
2002-06-19,17.833332,18.000000,17.336666,17.426666,16.860014,1169100
2002-06-20,17.166668,17.233334,16.500000,16.583332,16.044102,1777800
2002-06-21,16.533333,17.030001,16.270000,16.350000,15.818359,1054200
2002-06-24,16.283333,17.150000,16.033333,16.700001,16.156981,2209200
2002-06-25,16.799999,16.916668,16.100000,16.200001,15.673238,1699800
2002-06-26,15.500000,16.466667,15.470000,16.266666,15.737734,1009800
2002-06-27,16.733334,16.796667,16.266666,16.796667,16.250500,709500
2002-06-28,16.883333,17.500000,16.799999,17.000000,16.447220,1875600
2002-07-01,16.750000,16.750000,15.416667,15.463333,14.960521,2933400
2002-07-02,15.133333,15.543333,14.600000,14.800000,14.318759,4142400
2002-07-03,14.416667,14.696667,13.793333,14.600000,14.125264,3784200
2002-07-05,14.966667,15.283333,14.833333,15.250000,14.754126,1272900
2002-07-08,15.266667,15.300000,14.883333,14.900000,14.415507,1408800
2002-07-09,15.056667,15.166667,14.306667,14.333333,13.867266,1603500
2002-07-10,14.183333,14.356667,13.370000,13.473333,13.035230,960600
2002-07-11,13.666667,14.086667,13.216667,14.083333,13.625393,1378500
2002-07-12,14.133333,14.603333,13.830000,14.266667,13.802766,2127300
2002-07-15,13.933333,14.460000,13.833333,14.460000,13.989817,1130100
2002-07-16,14.466667,15.366667,14.383333,14.783333,14.302633,2731200
2002-07-17,15.750000,16.133333,15.500000,15.966667,15.447492,5303700
2002-07-18,15.933333,15.933333,15.183333,15.183333,14.689626,1858200
2002-07-19,14.750000,15.133333,14.666667,14.840000,14.357455,5363100
2002-07-22,14.833333,15.316667,14.506667,14.883333,14.399380,5469900
2002-07-23,14.950000,15.133333,14.343333,14.343333,13.876936,3494400
2002-07-24,13.866667,15.166667,13.833333,15.166667,14.673502,5240400
2002-07-25,15.666667,16.116667,15.340000,15.783333,15.270116,6241200
2002-07-26,15.566667,15.666667,15.150000,15.666667,15.157241,2647800
2002-07-29,15.966667,16.433332,15.866667,16.383333,15.850608,3996600
2002-07-30,16.333332,17.400000,16.066668,17.049999,16.495600,5681700
2002-07-31,16.750000,17.426666,16.606667,17.200001,16.640720,5329800
2002-08-01,17.200001,17.213333,16.450001,16.516666,15.979608,2019300
2002-08-02,16.416668,16.716667,15.916667,16.350000,15.818359,4188600
2002-08-05,16.200001,16.496668,15.533333,15.536667,15.031472,3357300
2002-08-06,15.916667,16.666668,15.883333,16.633333,16.092482,2236200
2002-08-07,16.833332,16.963333,16.123333,16.650000,16.108601,2898600
2002-08-08,16.500000,17.549999,16.500000,17.466667,16.898716,4658400
2002-08-09,17.346666,18.000000,17.053333,17.733334,17.156715,4188600
2002-08-12,17.450001,18.070000,17.299999,17.906668,17.324402,2332800
2002-08-13,17.866667,17.906668,16.933332,16.986668,16.434322,4182000
2002-08-14,16.950001,17.916668,16.603333,17.883333,17.301830,3998700
2002-08-15,18.166668,18.243334,17.450001,17.883333,17.301830,2935500
2002-08-16,17.600000,17.956667,17.500000,17.670000,17.095432,936600
2002-08-19,17.483334,17.483334,17.086666,17.100000,16.543968,2675400
2002-08-20,17.166668,17.533333,17.000000,17.350000,16.785847,2563200
2002-08-21,17.683332,17.813334,17.283333,17.783333,17.205078,1737600
2002-08-22,17.783333,18.413334,17.616667,18.156668,17.566278,1711800
2002-08-23,18.006666,18.133333,17.533333,17.533333,16.963219,1566600
2002-08-26,17.600000,17.600000,16.900000,17.466667,16.898716,4018200
2002-08-27,17.500000,17.636667,16.700001,16.700001,16.156981,2921400
2002-08-28,16.666668,16.840000,16.433332,16.533333,15.995723,1998000
2002-08-29,16.333332,17.059999,16.283333,16.766666,16.221472,2351100
2002-08-30,16.799999,17.000000,16.266666,16.333332,15.802230,2447100
2002-09-03,15.933333,16.033333,15.390000,15.450000,14.947618,1601400
2002-09-04,15.333333,16.100000,15.283333,16.000000,15.479740,2242500
2002-09-05,15.666667,15.750000,15.350000,15.350000,14.850874,1922400
2002-09-06,15.750000,16.160000,15.750000,15.916667,15.399112,2088900
2002-09-09,15.916667,16.416668,15.550000,16.360001,15.828033,961800
2002-09-10,16.133333,16.500000,16.036667,16.433332,15.898983,1338000
2002-09-11,16.833332,16.933332,16.389999,16.433332,15.898983,1163400
