Date,Open,High,Low,Close,Adj Close,Volume
2003/10/13,97.5,98.019997,97.459999,97.900002,62.959793,4450500
2003/10/14,97.800003,98.370003,97.540001,98.360001,63.255695,4614600
2003/10/15,98.800003,98.830002,97.849998,98.220001,63.165585,5040900
2003/10/16,97.68,98.5,97.550003,98.18,63.139874,7649400
2003/10/17,98.25,98.370003,97.139999,97.300003,62.653114,6300000
2003/10/20,97.550003,98,97.190002,97.970001,63.084511,4402000
2003/10/21,97.800003,97.970001,97.400002,97.599998,62.846283,4534400
2003/10/22,96.769997,96.959999,95.959999,96.209999,61.951233,6838900
2003/10/23,95.650002,96.5,95.639999,95.949997,61.78381,6921600
2003/10/24,95.43,96.18,95.099998,96.18,61.931934,6605300
2003/10/27,96.449997,96.769997,96.059998,96.290001,62.00272,3797100
2003/10/28,96.550003,97.730003,96.43,97.629997,62.865532,5377400
2003/10/29,97.339996,98.019997,97.290001,97.870003,63.020077,4433100
2003/10/30,98.550003,98.599998,97.739998,98.300003,63.297016,7224500
2003/10/31,98.230003,98.550003,97.970001,98.029999,63.123138,5322700
2003/11/3,98.449997,99.150002,98.449997,98.510002,63.432201,5379000
2003/11/4,98.589996,98.900002,98.379997,98.580002,63.477291,4792700
2003/11/5,98.339996,98.809998,97.980003,98.559998,63.464417,4225700
2003/11/6,98.349998,98.959999,97.949997,98.93,63.702728,5902800
2003/11/7,99.279999,99.349998,98.110001,98.110001,63.174641,4668600
2003/11/10,98.339996,98.5,97.599998,97.809998,62.981503,4654200
2003/11/11,97.690002,97.93,97.43,97.620003,62.859116,3349600
2003/11/12,97.730003,98.949997,97.660004,98.800003,63.618946,6125700
2003/11/13,98.480003,98.910004,98.279999,98.720001,63.567444,4045600
2003/11/14,98.720001,99.309998,97.739998,97.970001,63.084511,6104900
2003/11/17,97.459999,97.709999,96.629997,97.540001,62.807598,5914800
2003/11/18,97.800003,97.900002,96.470001,96.599998,62.202374,4693200
2003/11/19,96.709999,97.529999,96.599998,97.379997,62.704556,4055300
2003/11/20,96.660004,97.699997,96.529999,96.540001,62.163651,6756700
2003/11/21,96.559998,96.620003,95.919998,96.489998,62.33168,4752900
2003/11/24,96.790001,97.650002,96.769997,97.470001,62.964725,4876800
2003/11/25,97.580002,98.07,97.370003,97.68,63.100403,5583100
2003/11/26,98.080002,98.150002,97.150002,97.900002,63.242443,4061200
2003/11/28,97.860001,98.160004,97.760002,98.080002,63.358784,864400
2003/12/1,98.330002,99.160004,98.330002,99.099998,64.017677,5854300
2003/12/2,98.900002,99.040001,98.510002,98.75,63.791592,3578100
2003/12/3,99,99.589996,98.849998,98.949997,63.920773,6231600
2003/12/4,98.879997,99.519997,98.860001,99.449997,64.243759,6236600
2003/12/5,99.150002,99.330002,98.589996,98.800003,63.823868,5430200
2003/12/8,98.730003,99.849998,98.730003,99.809998,64.476372,5192800
2003/12/9,100,100.150002,99.279999,99.440002,64.237381,9541200
2003/12/10,99.480003,99.769997,98.980003,99.599998,64.340706,5558100
2003/12/11,99.580002,100.43,99.519997,100.379997,64.844498,6778500
2003/12/12,100.32,100.769997,99.93,100.629997,65.00605,6134200
2003/12/15,101.699997,101.779999,100.199997,100.449997,64.889809,7563800
2003/12/16,100.669998,101.559998,100.599998,101.5,65.568047,5991500
2003/12/17,101.339996,101.860001,101.110001,101.860001,65.800621,4867400
2003/12/18,101.889999,102.830002,101.699997,102.809998,66.414368,10491800
2003/12/19,103.040001,103.07,102.379997,102.739998,66.464127,10810400
2003/12/22,102.610001,103.629997,102.610001,103.610001,67.026947,6459300
2003/12/23,103.400002,103.870003,103.07,103.459999,66.929901,7622800
2003/12/24,103.160004,103.440002,103.099998,103.199997,66.761711,3742600
2003/12/26,103.25,103.519997,103.199997,103.269997,66.807007,2088500
2003/12/29,103.629997,104.75,103.580002,104.68,67.719124,6589900
2003/12/30,104.529999,104.739998,104.160004,104.330002,67.492729,5478200
2003/12/31,104.480003,104.739998,104.18,104.57,67.648018,5658100
2004/1/2,105.040001,105.470001,103.989998,104.370003,67.518646,8231300
2004/1/5,104.839996,105.629997,104.800003,105.580002,68.301399,6942600
2004/1/6,105.25,105.660004,105.139999,105.5,68.249588,7702700
2004/1/7,105.32,105.580002,104.809998,105.550003,68.281952,6669400
2004/1/8,105.970001,106.059998,105.510002,106.010002,68.579575,7701000
2004/1/9,105.360001,105.730003,104.620003,104.690002,67.725647,9382200
2004/1/12,104.809998,105.199997,104.599998,105.169998,68.036133,7877100
2004/1/13,105.18,105.279999,103.800003,104.5,67.602684,8506600
2004/1/14,104.860001,105.739998,104.779999,105.669998,68.359566,6643000
2004/1/15,106.07,106.120003,104.970001,105.959999,68.547211,9694800
2004/1/16,106.059998,106.160004,105.510002,106.120003,68.695442,8975200
2004/1/20,106.400002,106.400002,105.300003,105.459999,68.268204,8631500
2004/1/21,105.510002,106.639999,105.029999,106.300003,68.812004,9293800
2004/1/22,106.5,106.75,106.190002,106.489998,68.93499,6018200
2004/1/23,106.57,106.589996,105.360001,105.860001,68.527122,6833100
2004/1/26,105.779999,107.230003,105.720001,107.18,69.381638,7087700
2004/1/27,107.169998,107.220001,106.25,106.290001,68.805542,5658700
2004/1/28,106.480003,106.779999,104.540001,105.07,68.015739,7716700
2004/1/29,105.449997,105.449997,104.349998,105.080002,68.02224,12596700
2004/1/30,104.940002,105.230003,104.57,105.080002,68.02224,8248200
2004/2/2,105.199997,105.860001,104.529999,105.300003,68.164612,6735300
2004/2/3,105,105.449997,104.720001,105.150002,68.067543,3869100
2004/2/4,104.699997,105.440002,104.610001,104.779999,67.828049,8405900
2004/2/5,105,105.440002,104.68,105.129997,68.054573,5332700
2004/2/6,105.230003,106.150002,104.830002,106.010002,68.624275,6886500
2004/2/9,106.059998,106.419998,105.800003,106.120003,68.695442,3840300
2004/2/10,105.949997,106.559998,105.82,106.25,68.779549,3348600
2004/2/11,106.470001,107.779999,106.25,107.400002,69.524078,6889000
2004/2/12,107.360001,107.580002,107.190002,107.300003,69.459328,3758000
2004/2/13,107.400002,107.669998,106.370003,106.699997,69.070946,4074800
2004/2/17,107.239998,107.660004,107.099998,107.510002,69.595207,2929300
2004/2/18,107.459999,107.589996,106.879997,107.169998,69.375145,4074000
2004/2/19,107.650002,107.919998,106.949997,107.099998,69.329857,6430900
2004/2/20,106.989998,107,105.940002,106.419998,69.062462,9334700
2004/2/23,106.650002,106.68,105.739998,106.230003,68.939194,7350700
2004/2/24,105.860001,106.529999,105.330002,105.830002,68.67955,7973900
2004/2/25,105.720001,106.330002,105.709999,106.190002,68.913162,4212700
2004/2/26,105.879997,106.25,105.519997,105.940002,68.750931,4878100
2004/2/27,106.010002,106.660004,105.739998,106.07,68.83532,5151000
2004/3/1,106.449997,107.089996,106.169998,106.959999,69.412941,5244100
2004/3/2,106.660004,106.830002,105.849998,106.099998,68.854774,7420700
2004/3/3,105.870003,106.260002,105.620003,106.029999,68.809372,5421600
2004/3/4,106.110001,106.220001,105.790001,105.889999,68.718498,4216400
2004/3/5,105.480003,106.690002,105.389999,106.199997,68.919716,6828600
2004/3/8,106.260002,106.540001,105.160004,105.190002,68.264236,3972000
2004/3/9,105.260002,105.379997,104.370003,104.639999,67.907349,8046900
2004/3/10,104.830002,104.900002,102.769997,102.830002,66.732674,10163100
2004/3/11,102.620003,103.470001,101.389999,101.5,65.869583,14357500
2004/3/12,101.849998,102.660004,101.760002,102.5,66.518517,8724500
2004/3/15,102.339996,102.349998,101.129997,101.449997,65.837173,9750500
2004/3/16,101.889999,102.360001,101.230003,102.139999,66.284889,8644400
2004/3/17,102.480003,103.550003,102.410004,103.260002,67.011772,6934900
2004/3/18,102.919998,103.529999,102.349998,103.309998,67.044197,9918500
